5.114498,-1.816480,1.000000,0.000000
5.114497,-0.560280,1.000000,0.000000
5.114497,0.685533,1.000000,0.000000
5.116857,1.938840,0.999300,-0.037422
5.506361,3.042308,0.709551,-0.704655
6.520364,3.321276,-0.201138,-0.979563
7.598085,2.730982,-0.663142,-0.748494
8.371935,1.766335,-0.871936,-0.489621
8.786291,0.623256,-0.984034,-0.177979
8.790004,-0.602171,-0.985094,0.172017
8.376544,-1.756925,-0.873291,0.487200
7.598126,-2.730957,-0.663142,0.748494
